vel_y_space,angle,action
5.9595959595959584,-2.982838383838384,[0]
6.161616161616163,-2.982838383838384,[0]
6.363636363636363,-2.982838383838384,[0]
6.565656565656564,-2.982838383838384,[0]
6.767676767676768,-2.982838383838384,[0]
6.969696969696969,-2.982838383838384,[0]
7.171717171717173,-2.982838383838384,[0]
7.373737373737374,-2.982838383838384,[0]
7.575757575757574,-2.982838383838384,[0]
7.777777777777779,-2.982838383838384,[0]
7.979797979797979,-2.982838383838384,[0]
8.18181818181818,-2.982838383838384,[0]
8.383838383838384,-2.982838383838384,[0]
8.585858585858585,-2.982838383838384,[0]
8.787878787878789,-2.982838383838384,[0]
8.98989898989899,-2.982838383838384,[0]
9.19191919191919,-2.982838383838384,[0]
9.393939393939394,-2.982838383838384,[0]
9.595959595959595,-2.982838383838384,[0]
9.7979797979798,-2.982838383838384,[0]
10.0,-2.982838383838384,[0]
-10.0,-2.855909090909091,[2]
-9.797979797979798,-2.855909090909091,[2]
-9.595959595959595,-2.855909090909091,[2]
-9.393939393939394,-2.855909090909091,[2]
-9.191919191919192,-2.855909090909091,[2]
-8.98989898989899,-2.855909090909091,[2]
-8.787878787878787,-2.855909090909091,[2]
-8.585858585858587,-2.855909090909091,[2]
-8.383838383838384,-2.855909090909091,[2]
-8.181818181818182,-2.855909090909091,[2]
-7.979797979797979,-2.855909090909091,[2]
-7.777777777777778,-2.855909090909091,[2]
-7.575757575757576,-2.855909090909091,[2]
-7.373737373737374,-2.855909090909091,[2]
-7.171717171717171,-2.855909090909091,[2]
-6.96969696969697,-2.855909090909091,[2]
-6.767676767676768,-2.855909090909091,[2]
-6.565656565656566,-2.855909090909091,[2]
-6.363636363636363,-2.855909090909091,[2]
-6.161616161616162,-2.855909090909091,[2]
-5.959595959595959,-2.855909090909091,[2]
-5.757575757575758,-2.855909090909091,[2]
-5.555555555555555,-2.855909090909091,[2]
-5.353535353535354,-2.855909090909091,[2]
-5.151515151515151,-2.855909090909091,[2]
-4.94949494949495,-2.855909090909091,[2]
-4.747474747474747,-2.855909090909091,[2]
-4.545454545454546,-2.855909090909091,[2]
-4.343434343434343,-2.855909090909091,[2]
-4.141414141414142,-2.855909090909091,[2]
-3.9393939393939394,-2.855909090909091,[2]
-3.737373737373738,-2.855909090909091,[2]
-3.5353535353535355,-2.855909090909091,[2]
-3.333333333333333,-2.855909090909091,[2]
-3.1313131313131315,-2.855909090909091,[2]
-2.929292929292929,-2.855909090909091,[2]
-2.7272727272727275,-2.855909090909091,[2]
-2.525252525252525,-2.855909090909091,[2]
-2.3232323232323235,-2.855909090909091,[2]
-2.121212121212121,-2.855909090909091,[2]
-1.9191919191919187,-2.855909090909091,[2]
-1.717171717171718,-2.855909090909091,[2]
-1.5151515151515156,-2.855909090909091,[2]
-1.3131313131313131,-2.855909090909091,[2]
-1.1111111111111107,-2.855909090909091,[2]
-0.9090909090909101,-2.855909090909091,[2]
-0.7070707070707076,-2.855909090909091,[2]
-0.5050505050505052,-2.855909090909091,[1]
-0.30303030303030276,-2.855909090909091,[1]
-0.10101010101010033,-2.855909090909091,[1]
0.10101010101010033,-2.855909090909091,[1]
0.30303030303030276,-2.855909090909091,[1]
0.5050505050505052,-2.855909090909091,[1]
0.7070707070707076,-2.855909090909091,[1]
0.9090909090909083,-2.855909090909091,[1]
1.1111111111111107,-2.855909090909091,[1]
1.3131313131313131,-2.855909090909091,[0]
1.5151515151515156,-2.855909090909091,[0]
1.7171717171717162,-2.855909090909091,[0]
1.9191919191919187,-2.855909090909091,[0]
2.121212121212121,-2.855909090909091,[0]
2.3232323232323235,-2.855909090909091,[0]
2.525252525252524,-2.855909090909091,[0]
2.7272727272727266,-2.855909090909091,[0]
2.929292929292929,-2.855909090909091,[0]
3.1313131313131315,-2.855909090909091,[0]
3.333333333333334,-2.855909090909091,[0]
3.5353535353535346,-2.855909090909091,[0]
3.737373737373737,-2.855909090909091,[0]
3.9393939393939394,-2.855909090909091,[0]
4.141414141414142,-2.855909090909091,[0]
4.3434343434343425,-2.855909090909091,[0]
4.545454545454545,-2.855909090909091,[0]
4.747474747474747,-2.855909090909091,[0]
4.94949494949495,-2.855909090909091,[0]
5.1515151515151505,-2.855909090909091,[0]
5.353535353535353,-2.855909090909091,[0]
5.555555555555555,-2.855909090909091,[0]
5.757575757575758,-2.855909090909091,[0]
5.9595959595959584,-2.855909090909091,[0]
6.161616161616163,-2.855909090909091,[0]
6.363636363636363,-2.855909090909091,[0]
6.565656565656564,-2.855909090909091,[0]
6.767676767676768,-2.855909090909091,[0]
6.969696969696969,-2.855909090909091,[0]
7.171717171717173,-2.855909090909091,[0]
7.373737373737374,-2.855909090909091,[0]
7.575757575757574,-2.855909090909091,[0]
7.777777777777779,-2.855909090909091,[0]
7.979797979797979,-2.855909090909091,[0]
8.18181818181818,-2.855909090909091,[0]
8.383838383838384,-2.855909090909091,[0]
8.585858585858585,-2.855909090909091,[0]
8.787878787878789,-2.855909090909091,[0]
8.98989898989899,-2.855909090909091,[0]
9.19191919191919,-2.855909090909091,[0]
9.393939393939394,-2.855909090909091,[0]
9.595959595959595,-2.855909090909091,[0]
9.7979797979798,-2.855909090909091,[0]
10.0,-2.855909090909091,[0]
-10.0,-2.7289797979797976,[2]
-9.797979797979798,-2.7289797979797976,[2]
-9.595959595959595,-2.7289797979797976,[2]
-9.393939393939394,-2.7289797979797976,[2]
-9.191919191919192,-2.7289797979797976,[2]
-8.98989898989899,-2.7289797979797976,[2]
-8.787878787878787,-2.7289797979797976,[2]
-8.585858585858587,-2.7289797979797976,[2]
-8.383838383838384,-2.7289797979797976,[2]
-8.181818181818182,-2.7289797979797976,[2]
-7.979797979797979,-2.7289797979797976,[2]
-7.777777777777778,-2.7289797979797976,[2]
-7.575757575757576,-2.7289797979797976,[2]
-7.373737373737374,-2.7289797979797976,[2]
-7.171717171717171,-2.7289797979797976,[2]
-6.96969696969697,-2.7289797979797976,[2]
-6.767676767676768,-2.7289797979797976,[2]
-6.565656565656566,-2.7289797979797976,[2]
-6.363636363636363,-2.7289797979797976,[2]
-6.161616161616162,-2.7289797979797976,[2]
-5.959595959595959,-2.7289797979797976,[2]
-5.757575757575758,-2.7289797979797976,[2]
-5.555555555555555,-2.7289797979797976,[2]
-5.353535353535354,-2.7289797979797976,[2]
-5.151515151515151,-2.7289797979797976,[2]
-4.94949494949495,-2.7289797979797976,[2]
-4.747474747474747,-2.7289797979797976,[2]
-4.545454545454546,-2.7289797979797976,[2]
-4.343434343434343,-2.7289797979797976,[2]
-4.141414141414142,-2.7289797979797976,[2]
-3.9393939393939394,-2.7289797979797976,[2]
-3.737373737373738,-2.7289797979797976,[2]
-3.5353535353535355,-2.7289797979797976,[2]
-3.333333333333333,-2.7289797979797976,[2]
-3.1313131313131315,-2.7289797979797976,[2]
-2.929292929292929,-2.7289797979797976,[2]
-2.7272727272727275,-2.7289797979797976,[2]
-2.525252525252525,-2.7289797979797976,[2]
-2.3232323232323235,-2.7289797979797976,[2]
-2.121212121212121,-2.7289797979797976,[2]
-1.9191919191919187,-2.7289797979797976,[2]
-1.717171717171718,-2.7289797979797976,[2]
-1.5151515151515156,-2.7289797979797976,[2]
-1.3131313131313131,-2.7289797979797976,[2]
-1.1111111111111107,-2.7289797979797976,[2]
-0.9090909090909101,-2.7289797979797976,[2]
-0.7070707070707076,-2.7289797979797976,[2]
-0.5050505050505052,-2.7289797979797976,[1]
-0.30303030303030276,-2.7289797979797976,[1]
-0.10101010101010033,-2.7289797979797976,[1]
0.10101010101010033,-2.7289797979797976,[1]
0.30303030303030276,-2.7289797979797976,[1]
0.5050505050505052,-2.7289797979797976,[1]
0.7070707070707076,-2.7289797979797976,[1]
0.9090909090909083,-2.7289797979797976,[1]
1.1111111111111107,-2.7289797979797976,[1]
1.3131313131313131,-2.7289797979797976,[0]
1.5151515151515156,-2.7289797979797976,[0]
1.7171717171717162,-2.7289797979797976,[0]
1.9191919191919187,-2.7289797979797976,[0]
2.121212121212121,-2.7289797979797976,[0]
2.3232323232323235,-2.7289797979797976,[0]
2.525252525252524,-2.7289797979797976,[0]
2.7272727272727266,-2.7289797979797976,[0]
2.929292929292929,-2.7289797979797976,[0]
3.1313131313131315,-2.7289797979797976,[0]
3.333333333333334,-2.7289797979797976,[0]
3.5353535353535346,-2.7289797979797976,[0]
3.737373737373737,-2.7289797979797976,[0]
3.9393939393939394,-2.7289797979797976,[0]
4.141414141414142,-2.7289797979797976,[0]
4.3434343434343425,-2.7289797979797976,[0]
4.545454545454545,-2.7289797979797976,[0]
4.747474747474747,-2.7289797979797976,[0]
4.94949494949495,-2.7289797979797976,[0]
5.1515151515151505,-2.7289797979797976,[0]
5.353535353535353,-2.7289797979797976,[0]
5.555555555555555,-2.7289797979797976,[0]
5.757575757575758,-2.7289797979797976,[0]
5.9595959595959584,-2.7289797979797976,[0]
6.161616161616163,-2.7289797979797976,[0]
6.363636363636363,-2.7289797979797976,[0]
6.565656565656564,-2.7289797979797976,[0]
6.767676767676768,-2.7289797979797976,[0]
6.969696969696969,-2.7289797979797976,[0]
7.171717171717173,-2.7289797979797976,[0]
7.373737373737374,-2.7289797979797976,[0]
7.575757575757574,-2.7289797979797976,[0]
7.777777777777779,-2.7289797979797976,[0]
7.979797979797979,-2.7289797979797976,[0]
8.18181818181818,-2.7289797979797976,[0]
8.383838383838384,-2.7289797979797976,[0]
8.585858585858585,-2.7289797979797976,[0]
8.787878787878789,-2.7289797979797976,[0]
8.98989898989899,-2.7289797979797976,[0]
9.19191919191919,-2.7289797979797976,[0]
9.393939393939394,-2.7289797979797976,[0]
9.595959595959595,-2.7289797979797976,[0]
9.7979797979798,-2.7289797979797976,[0]
10.0,-2.7289797979797976,[0]
-10.0,-2.6020505050505047,[2]
-9.797979797979798,-2.6020505050505047,[2]
-9.595959595959595,-2.6020505050505047,[2]
-9.393939393939394,-2.6020505050505047,[2]
-9.191919191919192,-2.6020505050505047,[2]
-8.98989898989899,-2.6020505050505047,[2]
-8.787878787878787,-2.6020505050505047,[2]
-8.585858585858587,-2.6020505050505047,[2]
-8.383838383838384,-2.6020505050505047,[2]
-8.181818181818182,-2.6020505050505047,[2]
-7.979797979797979,-2.6020505050505047,[2]
-7.777777777777778,-2.6020505050505047,[2]
-7.575757575757576,-2.6020505050505047,[2]
-7.373737373737374,-2.6020505050505047,[2]
-7.171717171717171,-2.6020505050505047,[2]
-6.96969696969697,-2.6020505050505047,[2]
-6.767676767676768,-2.6020505050505047,[2]
-6.565656565656566,-2.6020505050505047,[2]
-6.363636363636363,-2.6020505050505047,[2]
-6.161616161616162,-2.6020505050505047,[2]
-5.959595959595959,-2.6020505050505047,[2]
-5.757575757575758,-2.6020505050505047,[2]
-5.555555555555555,-2.6020505050505047,[2]
-5.353535353535354,-2.6020505050505047,[2]
-5.151515151515151,-2.6020505050505047,[2]
-4.94949494949495,-2.6020505050505047,[2]
-4.747474747474747,-2.6020505050505047,[2]
-4.545454545454546,-2.6020505050505047,[2]
-4.343434343434343,-2.6020505050505047,[2]
-4.141414141414142,-2.6020505050505047,[2]
-3.9393939393939394,-2.6020505050505047,[2]
-3.737373737373738,-2.6020505050505047,[2]
-3.5353535353535355,-2.6020505050505047,[2]
-3.333333333333333,-2.6020505050505047,[2]
-3.1313131313131315,-2.6020505050505047,[2]
-2.929292929292929,-2.6020505050505047,[2]
-2.7272727272727275,-2.6020505050505047,[2]
-2.525252525252525,-2.6020505050505047,[2]
-2.3232323232323235,-2.6020505050505047,[2]
-2.121212121212121,-2.6020505050505047,[2]
-1.9191919191919187,-2.6020505050505047,[2]
-1.717171717171718,-2.6020505050505047,[2]
-1.5151515151515156,-2.6020505050505047,[2]
-1.3131313131313131,-2.6020505050505047,[2]
-1.1111111111111107,-2.6020505050505047,[2]
-0.9090909090909101,-2.6020505050505047,[2]
-0.7070707070707076,-2.6020505050505047,[2]
-0.5050505050505052,-2.6020505050505047,[1]
-0.30303030303030276,-2.6020505050505047,[1]
-0.10101010101010033,-2.6020505050505047,[1]
0.10101010101010033,-2.6020505050505047,[1]
0.30303030303030276,-2.6020505050505047,[1]
0.5050505050505052,-2.6020505050505047,[1]
0.7070707070707076,-2.6020505050505047,[1]
0.9090909090909083,-2.6020505050505047,[1]
1.1111111111111107,-2.6020505050505047,[0]
1.3131313131313131,-2.6020505050505047,[0]
1.5151515151515156,-2.6020505050505047,[0]
1.7171717171717162,-2.6020505050505047,[0]
1.9191919191919187,-2.6020505050505047,[0]
2.121212121212121,-2.6020505050505047,[0]
2.3232323232323235,-2.6020505050505047,[0]
2.525252525252524,-2.6020505050505047,[0]
2.7272727272727266,-2.6020505050505047,[0]
2.929292929292929,-2.6020505050505047,[0]
3.1313131313131315,-2.6020505050505047,[0]
3.333333333333334,-2.6020505050505047,[0]
3.5353535353535346,-2.6020505050505047,[0]
3.737373737373737,-2.6020505050505047,[0]
3.9393939393939394,-2.6020505050505047,[0]
4.141414141414142,-2.6020505050505047,[0]
4.3434343434343425,-2.6020505050505047,[0]
4.545454545454545,-2.6020505050505047,[0]
4.747474747474747,-2.6020505050505047,[0]
4.94949494949495,-2.6020505050505047,[0]
5.1515151515151505,-2.6020505050505047,[0]
5.353535353535353,-2.6020505050505047,[0]
5.555555555555555,-2.6020505050505047,[0]
5.757575757575758,-2.6020505050505047,[0]
5.9595959595959584,-2.6020505050505047,[0]
6.161616161616163,-2.6020505050505047,[0]
6.363636363636363,-2.6020505050505047,[0]
6.565656565656564,-2.6020505050505047,[0]
6.767676767676768,-2.6020505050505047,[0]
6.969696969696969,-2.6020505050505047,[0]
7.171717171717173,-2.6020505050505047,[0]
7.373737373737374,-2.6020505050505047,[0]
7.575757575757574,-2.6020505050505047,[0]
7.777777777777779,-2.6020505050505047,[0]
7.979797979797979,-2.6020505050505047,[0]
8.18181818181818,-2.6020505050505047,[0]
8.383838383838384,-2.6020505050505047,[0]
8.585858585858585,-2.6020505050505047,[0]
8.787878787878789,-2.6020505050505047,[0]
8.98989898989899,-2.6020505050505047,[0]
9.19191919191919,-2.6020505050505047,[0]
9.393939393939394,-2.6020505050505047,[0]
9.595959595959595,-2.6020505050505047,[0]
9.7979797979798,-2.6020505050505047,[0]
10.0,-2.6020505050505047,[0]
-10.0,-2.475121212121212,[2]
-9.797979797979798,-2.475121212121212,[2]
-9.595959595959595,-2.475121212121212,[2]
-9.393939393939394,-2.475121212121212,[2]
-9.191919191919192,-2.475121212121212,[2]
-8.98989898989899,-2.475121212121212,[2]
-8.787878787878787,-2.475121212121212,[2]
-8.585858585858587,-2.475121212121212,[2]
-8.383838383838384,-2.475121212121212,[2]
-8.181818181818182,-2.475121212121212,[2]
-7.979797979797979,-2.475121212121212,[2]
-7.777777777777778,-2.475121212121212,[2]
-7.575757575757576,-2.475121212121212,[2]
-7.373737373737374,-2.475121212121212,[2]
-7.171717171717171,-2.475121212121212,[2]
-6.96969696969697,-2.475121212121212,[2]
-6.767676767676768,-2.475121212121212,[2]
-6.565656565656566,-2.475121212121212,[2]
-6.363636363636363,-2.475121212121212,[2]
-6.161616161616162,-2.475121212121212,[2]
-5.959595959595959,-2.475121212121212,[2]
-5.757575757575758,-2.475121212121212,[2]
-5.555555555555555,-2.475121212121212,[2]
-5.353535353535354,-2.475121212121212,[2]
-5.151515151515151,-2.475121212121212,[2]
-4.94949494949495,-2.475121212121212,[2]
-4.747474747474747,-2.475121212121212,[2]
-4.545454545454546,-2.475121212121212,[2]
-4.343434343434343,-2.475121212121212,[2]
-4.141414141414142,-2.475121212121212,[2]
-3.9393939393939394,-2.475121212121212,[2]
-3.737373737373738,-2.475121212121212,[2]
-3.5353535353535355,-2.475121212121212,[2]
-3.333333333333333,-2.475121212121212,[2]
-3.1313131313131315,-2.475121212121212,[2]
-2.929292929292929,-2.475121212121212,[2]
-2.7272727272727275,-2.475121212121212,[2]
-2.525252525252525,-2.475121212121212,[2]
-2.3232323232323235,-2.475121212121212,[2]
-2.121212121212121,-2.475121212121212,[2]
-1.9191919191919187,-2.475121212121212,[2]
-1.717171717171718,-2.475121212121212,[2]
-1.5151515151515156,-2.475121212121212,[2]
-1.3131313131313131,-2.475121212121212,[2]
-1.1111111111111107,-2.475121212121212,[2]
-0.9090909090909101,-2.475121212121212,[2]
-0.7070707070707076,-2.475121212121212,[2]
-0.5050505050505052,-2.475121212121212,[1]
-0.30303030303030276,-2.475121212121212,[1]
-0.10101010101010033,-2.475121212121212,[1]
0.10101010101010033,-2.475121212121212,[1]
0.30303030303030276,-2.475121212121212,[1]
0.5050505050505052,-2.475121212121212,[1]
0.7070707070707076,-2.475121212121212,[1]
0.9090909090909083,-2.475121212121212,[1]
1.1111111111111107,-2.475121212121212,[0]
1.3131313131313131,-2.475121212121212,[0]
1.5151515151515156,-2.475121212121212,[0]
1.7171717171717162,-2.475121212121212,[0]
1.9191919191919187,-2.475121212121212,[0]
2.121212121212121,-2.475121212121212,[0]
2.3232323232323235,-2.475121212121212,[0]
2.525252525252524,-2.475121212121212,[0]
2.7272727272727266,-2.475121212121212,[0]
2.929292929292929,-2.475121212121212,[0]
3.1313131313131315,-2.475121212121212,[0]
3.333333333333334,-2.475121212121212,[0]
3.5353535353535346,-2.475121212121212,[0]
3.737373737373737,-2.475121212121212,[0]
3.9393939393939394,-2.475121212121212,[0]
4.141414141414142,-2.475121212121212,[0]
4.3434343434343425,-2.475121212121212,[0]
4.545454545454545,-2.475121212121212,[0]
4.747474747474747,-2.475121212121212,[0]
4.94949494949495,-2.475121212121212,[0]
5.1515151515151505,-2.475121212121212,[0]
5.353535353535353,-2.475121212121212,[0]
5.555555555555555,-2.475121212121212,[0]
5.757575757575758,-2.475121212121212,[0]
5.9595959595959584,-2.475121212121212,[0]
6.161616161616163,-2.475121212121212,[0]
6.363636363636363,-2.475121212121212,[0]
6.565656565656564,-2.475121212121212,[0]
6.767676767676768,-2.475121212121212,[0]
6.969696969696969,-2.475121212121212,[0]
7.171717171717173,-2.475121212121212,[0]
7.373737373737374,-2.475121212121212,[0]
7.575757575757574,-2.475121212121212,[0]
7.777777777777779,-2.475121212121212,[0]
7.979797979797979,-2.475121212121212,[0]
8.18181818181818,-2.475121212121212,[0]
8.383838383838384,-2.475121212121212,[0]
8.585858585858585,-2.475121212121212,[0]
8.787878787878789,-2.475121212121212,[0]
8.98989898989899,-2.475121212121212,[0]
9.19191919191919,-2.475121212121212,[0]
9.393939393939394,-2.475121212121212,[0]
9.595959595959595,-2.475121212121212,[0]
9.7979797979798,-2.475121212121212,[0]
10.0,-2.475121212121212,[0]
-10.0,-2.348191919191919,[2]
-9.797979797979798,-2.348191919191919,[2]
-9.595959595959595,-2.348191919191919,[2]
-9.393939393939394,-2.348191919191919,[2]
-9.191919191919192,-2.348191919191919,[2]
-8.98989898989899,-2.348191919191919,[2]
-8.787878787878787,-2.348191919191919,[2]
-8.585858585858587,-2.348191919191919,[2]
-8.383838383838384,-2.348191919191919,[2]
-8.181818181818182,-2.348191919191919,[2]
-7.979797979797979,-2.348191919191919,[2]
-7.777777777777778,-2.348191919191919,[2]
-7.575757575757576,-2.348191919191919,[2]
-7.373737373737374,-2.348191919191919,[2]
-7.171717171717171,-2.348191919191919,[2]
-6.96969696969697,-2.348191919191919,[2]
-6.767676767676768,-2.348191919191919,[2]
-6.565656565656566,-2.348191919191919,[2]
-6.363636363636363,-2.348191919191919,[2]
-6.161616161616162,-2.348191919191919,[2]
-5.959595959595959,-2.348191919191919,[2]
-5.757575757575758,-2.348191919191919,[2]
-5.555555555555555,-2.348191919191919,[2]
-5.353535353535354,-2.348191919191919,[2]
-5.151515151515151,-2.348191919191919,[2]
-4.94949494949495,-2.348191919191919,[2]
-4.747474747474747,-2.348191919191919,[2]
-4.545454545454546,-2.348191919191919,[2]
-4.343434343434343,-2.348191919191919,[2]
