x_space,angular_vel,action
-1.5909090909090908,5.757575757575758,[3]
-1.5404040404040404,5.757575757575758,[3]
-1.4898989898989898,5.757575757575758,[3]
-1.4393939393939394,5.757575757575758,[3]
-1.3888888888888888,5.757575757575758,[2]
-1.3383838383838385,5.757575757575758,[2]
-1.2878787878787878,5.757575757575758,[2]
-1.2373737373737375,5.757575757575758,[2]
-1.1868686868686869,5.757575757575758,[2]
-1.1363636363636365,5.757575757575758,[2]
-1.0858585858585859,5.757575757575758,[2]
-1.0353535353535355,5.757575757575758,[2]
-0.9848484848484849,5.757575757575758,[2]
-0.9343434343434345,5.757575757575758,[2]
-0.8838383838383839,5.757575757575758,[2]
-0.8333333333333333,5.757575757575758,[2]
-0.7828282828282829,5.757575757575758,[2]
-0.7323232323232323,5.757575757575758,[2]
-0.6818181818181819,5.757575757575758,[2]
-0.6313131313131313,5.757575757575758,[2]
-0.5808080808080809,5.757575757575758,[2]
-0.5303030303030303,5.757575757575758,[2]
-0.47979797979797967,5.757575757575758,[2]
-0.4292929292929295,5.757575757575758,[2]
-0.3787878787878789,5.757575757575758,[2]
-0.3282828282828283,5.757575757575758,[2]
-0.2777777777777777,5.757575757575758,[2]
-0.22727272727272751,5.757575757575758,[2]
-0.1767676767676769,5.757575757575758,[2]
-0.1262626262626263,5.757575757575758,[2]
-0.07575757575757569,5.757575757575758,[2]
-0.025252525252525082,5.757575757575758,[2]
0.025252525252525082,5.757575757575758,[2]
0.07575757575757569,5.757575757575758,[2]
0.1262626262626263,5.757575757575758,[2]
0.1767676767676769,5.757575757575758,[2]
0.22727272727272707,5.757575757575758,[2]
0.2777777777777777,5.757575757575758,[2]
0.3282828282828283,5.757575757575758,[2]
0.3787878787878789,5.757575757575758,[2]
0.42929292929292906,5.757575757575758,[2]
0.47979797979797967,5.757575757575758,[2]
0.5303030303030303,5.757575757575758,[2]
0.5808080808080809,5.757575757575758,[2]
0.631313131313131,5.757575757575758,[2]
0.6818181818181817,5.757575757575758,[2]
0.7323232323232323,5.757575757575758,[2]
0.7828282828282829,5.757575757575758,[2]
0.8333333333333335,5.757575757575758,[2]
0.8838383838383836,5.757575757575758,[2]
0.9343434343434343,5.757575757575758,[2]
0.9848484848484849,5.757575757575758,[2]
1.0353535353535355,5.757575757575758,[2]
1.0858585858585856,5.757575757575758,[2]
1.1363636363636362,5.757575757575758,[2]
1.1868686868686869,5.757575757575758,[2]
1.2373737373737375,5.757575757575758,[2]
1.2878787878787876,5.757575757575758,[2]
1.3383838383838382,5.757575757575758,[2]
1.3888888888888888,5.757575757575758,[2]
1.4393939393939394,5.757575757575758,[2]
1.4898989898989896,5.757575757575758,[2]
1.5404040404040407,5.757575757575758,[2]
1.5909090909090908,5.757575757575758,[2]
1.641414141414141,5.757575757575758,[2]
1.691919191919192,5.757575757575758,[2]
1.7424242424242422,5.757575757575758,[2]
1.7929292929292933,5.757575757575758,[2]
1.8434343434343434,5.757575757575758,[2]
1.8939393939393936,5.757575757575758,[2]
1.9444444444444446,5.757575757575758,[2]
1.9949494949494948,5.757575757575758,[2]
2.045454545454545,5.757575757575758,[2]
2.095959595959596,5.757575757575758,[2]
2.146464646464646,5.757575757575758,[2]
2.1969696969696972,5.757575757575758,[2]
2.2474747474747474,5.757575757575758,[2]
2.2979797979797976,5.757575757575758,[2]
2.3484848484848486,5.757575757575758,[2]
2.398989898989899,5.757575757575758,[2]
2.44949494949495,5.757575757575758,[2]
2.5,5.757575757575758,[2]
-2.5,5.9595959595959584,[3]
-2.4494949494949494,5.9595959595959584,[3]
-2.398989898989899,5.9595959595959584,[3]
-2.3484848484848486,5.9595959595959584,[3]
-2.297979797979798,5.9595959595959584,[3]
-2.2474747474747474,5.9595959595959584,[3]
-2.196969696969697,5.9595959595959584,[3]
-2.1464646464646466,5.9595959595959584,[3]
-2.095959595959596,5.9595959595959584,[3]
-2.0454545454545454,5.9595959595959584,[3]
-1.9949494949494948,5.9595959595959584,[3]
-1.9444444444444444,5.9595959595959584,[3]
-1.893939393939394,5.9595959595959584,[3]
-1.8434343434343434,5.9595959595959584,[3]
-1.7929292929292928,5.9595959595959584,[3]
-1.7424242424242424,5.9595959595959584,[3]
-1.691919191919192,5.9595959595959584,[3]
-1.6414141414141414,5.9595959595959584,[3]
-1.5909090909090908,5.9595959595959584,[3]
-1.5404040404040404,5.9595959595959584,[3]
-1.4898989898989898,5.9595959595959584,[2]
-1.4393939393939394,5.9595959595959584,[2]
-1.3888888888888888,5.9595959595959584,[2]
-1.3383838383838385,5.9595959595959584,[2]
-1.2878787878787878,5.9595959595959584,[2]
-1.2373737373737375,5.9595959595959584,[2]
-1.1868686868686869,5.9595959595959584,[2]
-1.1363636363636365,5.9595959595959584,[2]
-1.0858585858585859,5.9595959595959584,[2]
-1.0353535353535355,5.9595959595959584,[2]
-0.9848484848484849,5.9595959595959584,[2]
-0.9343434343434345,5.9595959595959584,[2]
-0.8838383838383839,5.9595959595959584,[2]
-0.8333333333333333,5.9595959595959584,[2]
-0.7828282828282829,5.9595959595959584,[2]
-0.7323232323232323,5.9595959595959584,[2]
-0.6818181818181819,5.9595959595959584,[2]
-0.6313131313131313,5.9595959595959584,[2]
-0.5808080808080809,5.9595959595959584,[2]
-0.5303030303030303,5.9595959595959584,[2]
-0.47979797979797967,5.9595959595959584,[2]
-0.4292929292929295,5.9595959595959584,[2]
-0.3787878787878789,5.9595959595959584,[2]
-0.3282828282828283,5.9595959595959584,[2]
-0.2777777777777777,5.9595959595959584,[2]
-0.22727272727272751,5.9595959595959584,[2]
-0.1767676767676769,5.9595959595959584,[2]
-0.1262626262626263,5.9595959595959584,[2]
-0.07575757575757569,5.9595959595959584,[2]
-0.025252525252525082,5.9595959595959584,[2]
0.025252525252525082,5.9595959595959584,[2]
0.07575757575757569,5.9595959595959584,[2]
0.1262626262626263,5.9595959595959584,[2]
0.1767676767676769,5.9595959595959584,[2]
0.22727272727272707,5.9595959595959584,[2]
0.2777777777777777,5.9595959595959584,[2]
0.3282828282828283,5.9595959595959584,[2]
0.3787878787878789,5.9595959595959584,[2]
0.42929292929292906,5.9595959595959584,[2]
0.47979797979797967,5.9595959595959584,[2]
0.5303030303030303,5.9595959595959584,[2]
0.5808080808080809,5.9595959595959584,[2]
0.631313131313131,5.9595959595959584,[2]
0.6818181818181817,5.9595959595959584,[2]
0.7323232323232323,5.9595959595959584,[2]
0.7828282828282829,5.9595959595959584,[2]
0.8333333333333335,5.9595959595959584,[2]
0.8838383838383836,5.9595959595959584,[2]
0.9343434343434343,5.9595959595959584,[2]
0.9848484848484849,5.9595959595959584,[2]
1.0353535353535355,5.9595959595959584,[2]
1.0858585858585856,5.9595959595959584,[2]
1.1363636363636362,5.9595959595959584,[2]
1.1868686868686869,5.9595959595959584,[2]
1.2373737373737375,5.9595959595959584,[2]
1.2878787878787876,5.9595959595959584,[2]
1.3383838383838382,5.9595959595959584,[2]
1.3888888888888888,5.9595959595959584,[2]
1.4393939393939394,5.9595959595959584,[2]
1.4898989898989896,5.9595959595959584,[2]
1.5404040404040407,5.9595959595959584,[2]
1.5909090909090908,5.9595959595959584,[2]
1.641414141414141,5.9595959595959584,[2]
1.691919191919192,5.9595959595959584,[2]
1.7424242424242422,5.9595959595959584,[2]
1.7929292929292933,5.9595959595959584,[2]
1.8434343434343434,5.9595959595959584,[2]
1.8939393939393936,5.9595959595959584,[2]
1.9444444444444446,5.9595959595959584,[2]
1.9949494949494948,5.9595959595959584,[2]
2.045454545454545,5.9595959595959584,[2]
2.095959595959596,5.9595959595959584,[2]
2.146464646464646,5.9595959595959584,[2]
2.1969696969696972,5.9595959595959584,[2]
2.2474747474747474,5.9595959595959584,[2]
2.2979797979797976,5.9595959595959584,[2]
2.3484848484848486,5.9595959595959584,[2]
2.398989898989899,5.9595959595959584,[2]
2.44949494949495,5.9595959595959584,[2]
2.5,5.9595959595959584,[2]
-2.5,6.161616161616163,[3]
-2.4494949494949494,6.161616161616163,[3]
-2.398989898989899,6.161616161616163,[3]
-2.3484848484848486,6.161616161616163,[3]
-2.297979797979798,6.161616161616163,[3]
-2.2474747474747474,6.161616161616163,[3]
-2.196969696969697,6.161616161616163,[3]
-2.1464646464646466,6.161616161616163,[3]
-2.095959595959596,6.161616161616163,[3]
-2.0454545454545454,6.161616161616163,[3]
-1.9949494949494948,6.161616161616163,[3]
-1.9444444444444444,6.161616161616163,[3]
-1.893939393939394,6.161616161616163,[3]
-1.8434343434343434,6.161616161616163,[3]
-1.7929292929292928,6.161616161616163,[3]
-1.7424242424242424,6.161616161616163,[3]
-1.691919191919192,6.161616161616163,[3]
-1.6414141414141414,6.161616161616163,[3]
-1.5909090909090908,6.161616161616163,[2]
-1.5404040404040404,6.161616161616163,[2]
-1.4898989898989898,6.161616161616163,[2]
-1.4393939393939394,6.161616161616163,[2]
-1.3888888888888888,6.161616161616163,[2]
-1.3383838383838385,6.161616161616163,[2]
-1.2878787878787878,6.161616161616163,[2]
-1.2373737373737375,6.161616161616163,[2]
-1.1868686868686869,6.161616161616163,[2]
-1.1363636363636365,6.161616161616163,[2]
-1.0858585858585859,6.161616161616163,[2]
-1.0353535353535355,6.161616161616163,[2]
-0.9848484848484849,6.161616161616163,[2]
-0.9343434343434345,6.161616161616163,[2]
-0.8838383838383839,6.161616161616163,[2]
-0.8333333333333333,6.161616161616163,[2]
-0.7828282828282829,6.161616161616163,[2]
-0.7323232323232323,6.161616161616163,[2]
-0.6818181818181819,6.161616161616163,[2]
-0.6313131313131313,6.161616161616163,[2]
-0.5808080808080809,6.161616161616163,[2]
-0.5303030303030303,6.161616161616163,[2]
-0.47979797979797967,6.161616161616163,[2]
-0.4292929292929295,6.161616161616163,[2]
-0.3787878787878789,6.161616161616163,[2]
-0.3282828282828283,6.161616161616163,[2]
-0.2777777777777777,6.161616161616163,[2]
-0.22727272727272751,6.161616161616163,[2]
-0.1767676767676769,6.161616161616163,[2]
-0.1262626262626263,6.161616161616163,[2]
-0.07575757575757569,6.161616161616163,[2]
-0.025252525252525082,6.161616161616163,[2]
0.025252525252525082,6.161616161616163,[2]
0.07575757575757569,6.161616161616163,[2]
0.1262626262626263,6.161616161616163,[2]
0.1767676767676769,6.161616161616163,[2]
0.22727272727272707,6.161616161616163,[2]
0.2777777777777777,6.161616161616163,[2]
0.3282828282828283,6.161616161616163,[2]
0.3787878787878789,6.161616161616163,[2]
0.42929292929292906,6.161616161616163,[2]
0.47979797979797967,6.161616161616163,[2]
0.5303030303030303,6.161616161616163,[2]
0.5808080808080809,6.161616161616163,[2]
0.631313131313131,6.161616161616163,[2]
0.6818181818181817,6.161616161616163,[2]
0.7323232323232323,6.161616161616163,[2]
0.7828282828282829,6.161616161616163,[2]
0.8333333333333335,6.161616161616163,[2]
0.8838383838383836,6.161616161616163,[2]
0.9343434343434343,6.161616161616163,[2]
0.9848484848484849,6.161616161616163,[2]
1.0353535353535355,6.161616161616163,[2]
1.0858585858585856,6.161616161616163,[2]
1.1363636363636362,6.161616161616163,[2]
1.1868686868686869,6.161616161616163,[2]
1.2373737373737375,6.161616161616163,[2]
1.2878787878787876,6.161616161616163,[2]
1.3383838383838382,6.161616161616163,[2]
1.3888888888888888,6.161616161616163,[2]
1.4393939393939394,6.161616161616163,[2]
1.4898989898989896,6.161616161616163,[2]
1.5404040404040407,6.161616161616163,[2]
1.5909090909090908,6.161616161616163,[2]
1.641414141414141,6.161616161616163,[2]
1.691919191919192,6.161616161616163,[2]
1.7424242424242422,6.161616161616163,[2]
1.7929292929292933,6.161616161616163,[2]
1.8434343434343434,6.161616161616163,[2]
1.8939393939393936,6.161616161616163,[2]
1.9444444444444446,6.161616161616163,[2]
1.9949494949494948,6.161616161616163,[2]
2.045454545454545,6.161616161616163,[2]
2.095959595959596,6.161616161616163,[2]
2.146464646464646,6.161616161616163,[2]
2.1969696969696972,6.161616161616163,[2]
2.2474747474747474,6.161616161616163,[2]
2.2979797979797976,6.161616161616163,[2]
2.3484848484848486,6.161616161616163,[2]
2.398989898989899,6.161616161616163,[2]
2.44949494949495,6.161616161616163,[2]
2.5,6.161616161616163,[2]
-2.5,6.363636363636363,[3]
-2.4494949494949494,6.363636363636363,[3]
-2.398989898989899,6.363636363636363,[3]
-2.3484848484848486,6.363636363636363,[3]
-2.297979797979798,6.363636363636363,[3]
-2.2474747474747474,6.363636363636363,[3]
-2.196969696969697,6.363636363636363,[3]
-2.1464646464646466,6.363636363636363,[3]
-2.095959595959596,6.363636363636363,[3]
-2.0454545454545454,6.363636363636363,[3]
-1.9949494949494948,6.363636363636363,[3]
-1.9444444444444444,6.363636363636363,[3]
-1.893939393939394,6.363636363636363,[3]
-1.8434343434343434,6.363636363636363,[3]
-1.7929292929292928,6.363636363636363,[3]
-1.7424242424242424,6.363636363636363,[3]
-1.691919191919192,6.363636363636363,[3]
-1.6414141414141414,6.363636363636363,[2]
-1.5909090909090908,6.363636363636363,[2]
-1.5404040404040404,6.363636363636363,[2]
-1.4898989898989898,6.363636363636363,[2]
-1.4393939393939394,6.363636363636363,[2]
-1.3888888888888888,6.363636363636363,[2]
-1.3383838383838385,6.363636363636363,[2]
-1.2878787878787878,6.363636363636363,[2]
-1.2373737373737375,6.363636363636363,[2]
-1.1868686868686869,6.363636363636363,[2]
-1.1363636363636365,6.363636363636363,[2]
-1.0858585858585859,6.363636363636363,[2]
-1.0353535353535355,6.363636363636363,[2]
-0.9848484848484849,6.363636363636363,[2]
-0.9343434343434345,6.363636363636363,[2]
-0.8838383838383839,6.363636363636363,[2]
-0.8333333333333333,6.363636363636363,[2]
-0.7828282828282829,6.363636363636363,[2]
-0.7323232323232323,6.363636363636363,[2]
-0.6818181818181819,6.363636363636363,[2]
-0.6313131313131313,6.363636363636363,[2]
-0.5808080808080809,6.363636363636363,[2]
-0.5303030303030303,6.363636363636363,[2]
-0.47979797979797967,6.363636363636363,[2]
-0.4292929292929295,6.363636363636363,[2]
-0.3787878787878789,6.363636363636363,[2]
-0.3282828282828283,6.363636363636363,[2]
-0.2777777777777777,6.363636363636363,[2]
-0.22727272727272751,6.363636363636363,[2]
-0.1767676767676769,6.363636363636363,[2]
-0.1262626262626263,6.363636363636363,[2]
-0.07575757575757569,6.363636363636363,[2]
-0.025252525252525082,6.363636363636363,[2]
0.025252525252525082,6.363636363636363,[2]
0.07575757575757569,6.363636363636363,[2]
0.1262626262626263,6.363636363636363,[2]
0.1767676767676769,6.363636363636363,[2]
0.22727272727272707,6.363636363636363,[2]
0.2777777777777777,6.363636363636363,[2]
0.3282828282828283,6.363636363636363,[2]
0.3787878787878789,6.363636363636363,[2]
0.42929292929292906,6.363636363636363,[2]
0.47979797979797967,6.363636363636363,[2]
0.5303030303030303,6.363636363636363,[2]
0.5808080808080809,6.363636363636363,[2]
0.631313131313131,6.363636363636363,[2]
0.6818181818181817,6.363636363636363,[2]
0.7323232323232323,6.363636363636363,[2]
0.7828282828282829,6.363636363636363,[2]
0.8333333333333335,6.363636363636363,[2]
0.8838383838383836,6.363636363636363,[2]
0.9343434343434343,6.363636363636363,[2]
0.9848484848484849,6.363636363636363,[2]
1.0353535353535355,6.363636363636363,[2]
1.0858585858585856,6.363636363636363,[2]
1.1363636363636362,6.363636363636363,[2]
1.1868686868686869,6.363636363636363,[2]
1.2373737373737375,6.363636363636363,[2]
1.2878787878787876,6.363636363636363,[2]
1.3383838383838382,6.363636363636363,[2]
1.3888888888888888,6.363636363636363,[2]
1.4393939393939394,6.363636363636363,[2]
1.4898989898989896,6.363636363636363,[2]
1.5404040404040407,6.363636363636363,[2]
1.5909090909090908,6.363636363636363,[2]
1.641414141414141,6.363636363636363,[2]
1.691919191919192,6.363636363636363,[2]
1.7424242424242422,6.363636363636363,[2]
1.7929292929292933,6.363636363636363,[2]
1.8434343434343434,6.363636363636363,[2]
1.8939393939393936,6.363636363636363,[2]
1.9444444444444446,6.363636363636363,[2]
1.9949494949494948,6.363636363636363,[2]
2.045454545454545,6.363636363636363,[2]
2.095959595959596,6.363636363636363,[2]
2.146464646464646,6.363636363636363,[2]
2.1969696969696972,6.363636363636363,[2]
2.2474747474747474,6.363636363636363,[2]
2.2979797979797976,6.363636363636363,[2]
2.3484848484848486,6.363636363636363,[2]
2.398989898989899,6.363636363636363,[2]
2.44949494949495,6.363636363636363,[2]
2.5,6.363636363636363,[2]
-2.5,6.565656565656564,[3]
-2.4494949494949494,6.565656565656564,[3]
-2.398989898989899,6.565656565656564,[3]
-2.3484848484848486,6.565656565656564,[3]
-2.297979797979798,6.565656565656564,[3]
-2.2474747474747474,6.565656565656564,[3]
-2.196969696969697,6.565656565656564,[3]
-2.1464646464646466,6.565656565656564,[3]
-2.095959595959596,6.565656565656564,[3]
-2.0454545454545454,6.565656565656564,[3]
-1.9949494949494948,6.565656565656564,[3]
-1.9444444444444444,6.565656565656564,[3]
-1.893939393939394,6.565656565656564,[3]
-1.8434343434343434,6.565656565656564,[3]
-1.7929292929292928,6.565656565656564,[3]
-1.7424242424242424,6.565656565656564,[2]
-1.691919191919192,6.565656565656564,[2]
-1.6414141414141414,6.565656565656564,[2]
-1.5909090909090908,6.565656565656564,[2]
-1.5404040404040404,6.565656565656564,[2]
-1.4898989898989898,6.565656565656564,[2]
-1.4393939393939394,6.565656565656564,[2]
-1.3888888888888888,6.565656565656564,[2]
-1.3383838383838385,6.565656565656564,[2]
-1.2878787878787878,6.565656565656564,[2]
-1.2373737373737375,6.565656565656564,[2]
-1.1868686868686869,6.565656565656564,[2]
-1.1363636363636365,6.565656565656564,[2]
-1.0858585858585859,6.565656565656564,[2]
-1.0353535353535355,6.565656565656564,[2]
-0.9848484848484849,6.565656565656564,[2]
-0.9343434343434345,6.565656565656564,[2]
-0.8838383838383839,6.565656565656564,[2]
-0.8333333333333333,6.565656565656564,[2]
-0.7828282828282829,6.565656565656564,[2]
-0.7323232323232323,6.565656565656564,[2]
-0.6818181818181819,6.565656565656564,[2]
-0.6313131313131313,6.565656565656564,[2]
-0.5808080808080809,6.565656565656564,[2]
-0.5303030303030303,6.565656565656564,[2]
-0.47979797979797967,6.565656565656564,[2]
-0.4292929292929295,6.565656565656564,[2]
-0.3787878787878789,6.565656565656564,[2]
-0.3282828282828283,6.565656565656564,[2]
-0.2777777777777777,6.565656565656564,[2]
-0.22727272727272751,6.565656565656564,[2]
-0.1767676767676769,6.565656565656564,[2]
-0.1262626262626263,6.565656565656564,[2]
-0.07575757575757569,6.565656565656564,[2]
-0.025252525252525082,6.565656565656564,[2]
0.025252525252525082,6.565656565656564,[2]
0.07575757575757569,6.565656565656564,[2]
0.1262626262626263,6.565656565656564,[2]
0.1767676767676769,6.565656565656564,[2]
0.22727272727272707,6.565656565656564,[2]
0.2777777777777777,6.565656565656564,[2]
0.3282828282828283,6.565656565656564,[2]
0.3787878787878789,6.565656565656564,[2]
0.42929292929292906,6.565656565656564,[2]
0.47979797979797967,6.565656565656564,[2]
0.5303030303030303,6.565656565656564,[2]
0.5808080808080809,6.565656565656564,[2]
0.631313131313131,6.565656565656564,[2]
0.6818181818181817,6.565656565656564,[2]
0.7323232323232323,6.565656565656564,[2]
0.7828282828282829,6.565656565656564,[2]
0.8333333333333335,6.565656565656564,[2]
0.8838383838383836,6.565656565656564,[2]
0.9343434343434343,6.565656565656564,[2]
0.9848484848484849,6.565656565656564,[2]
1.0353535353535355,6.565656565656564,[2]
1.0858585858585856,6.565656565656564,[2]
1.1363636363636362,6.565656565656564,[2]
1.1868686868686869,6.565656565656564,[2]
1.2373737373737375,6.565656565656564,[2]
1.2878787878787876,6.565656565656564,[2]
1.3383838383838382,6.565656565656564,[2]
1.3888888888888888,6.565656565656564,[2]
1.4393939393939394,6.565656565656564,[2]
1.4898989898989896,6.565656565656564,[2]
1.5404040404040407,6.565656565656564,[2]
1.5909090909090908,6.565656565656564,[2]
1.641414141414141,6.565656565656564,[2]
1.691919191919192,6.565656565656564,[2]
1.7424242424242422,6.565656565656564,[2]
1.7929292929292933,6.565656565656564,[2]
1.8434343434343434,6.565656565656564,[2]
1.8939393939393936,6.565656565656564,[2]
1.9444444444444446,6.565656565656564,[2]
1.9949494949494948,6.565656565656564,[2]
2.045454545454545,6.565656565656564,[2]
2.095959595959596,6.565656565656564,[2]
2.146464646464646,6.565656565656564,[2]
2.1969696969696972,6.565656565656564,[2]
2.2474747474747474,6.565656565656564,[2]
2.2979797979797976,6.565656565656564,[2]
2.3484848484848486,6.565656565656564,[2]
2.398989898989899,6.565656565656564,[2]
2.44949494949495,6.565656565656564,[2]
2.5,6.565656565656564,[2]
-2.5,6.767676767676768,[3]
-2.4494949494949494,6.767676767676768,[3]
-2.398989898989899,6.767676767676768,[3]
-2.3484848484848486,6.767676767676768,[3]
-2.297979797979798,6.767676767676768,[3]
-2.2474747474747474,6.767676767676768,[3]
-2.196969696969697,6.767676767676768,[3]
-2.1464646464646466,6.767676767676768,[3]
-2.095959595959596,6.767676767676768,[3]
-2.0454545454545454,6.767676767676768,[3]
-1.9949494949494948,6.767676767676768,[3]
-1.9444444444444444,6.767676767676768,[3]
-1.893939393939394,6.767676767676768,[3]
-1.8434343434343434,6.767676767676768,[2]
-1.7929292929292928,6.767676767676768,[2]
-1.7424242424242424,6.767676767676768,[2]
-1.691919191919192,6.767676767676768,[2]
-1.6414141414141414,6.767676767676768,[2]
-1.5909090909090908,6.767676767676768,[2]
-1.5404040404040404,6.767676767676768,[2]
-1.4898989898989898,6.767676767676768,[2]
-1.4393939393939394,6.767676767676768,[2]
-1.3888888888888888,6.767676767676768,[2]
-1.3383838383838385,6.767676767676768,[2]
-1.2878787878787878,6.767676767676768,[2]
-1.2373737373737375,6.767676767676768,[2]
-1.1868686868686869,6.767676767676768,[2]
-1.1363636363636365,6.767676767676768,[2]
-1.0858585858585859,6.767676767676768,[2]
-1.0353535353535355,6.767676767676768,[2]
-0.9848484848484849,6.767676767676768,[2]
-0.9343434343434345,6.767676767676768,[2]
-0.8838383838383839,6.767676767676768,[2]
-0.8333333333333333,6.767676767676768,[2]
-0.7828282828282829,6.767676767676768,[2]
-0.7323232323232323,6.767676767676768,[2]
-0.6818181818181819,6.767676767676768,[2]
-0.6313131313131313,6.767676767676768,[2]
-0.5808080808080809,6.767676767676768,[2]
-0.5303030303030303,6.767676767676768,[2]
-0.47979797979797967,6.767676767676768,[2]
-0.4292929292929295,6.767676767676768,[2]
-0.3787878787878789,6.767676767676768,[2]
-0.3282828282828283,6.767676767676768,[2]
-0.2777777777777777,6.767676767676768,[2]
-0.22727272727272751,6.767676767676768,[2]
-0.1767676767676769,6.767676767676768,[2]
-0.1262626262626263,6.767676767676768,[2]
-0.07575757575757569,6.767676767676768,[2]
-0.025252525252525082,6.767676767676768,[2]
0.025252525252525082,6.767676767676768,[2]
0.07575757575757569,6.767676767676768,[2]
0.1262626262626263,6.767676767676768,[2]
0.1767676767676769,6.767676767676768,[2]
0.22727272727272707,6.767676767676768,[2]
0.2777777777777777,6.767676767676768,[2]
0.3282828282828283,6.767676767676768,[2]
0.3787878787878789,6.767676767676768,[2]
0.42929292929292906,6.767676767676768,[2]
0.47979797979797967,6.767676767676768,[2]
0.5303030303030303,6.767676767676768,[2]
0.5808080808080809,6.767676767676768,[2]
0.631313131313131,6.767676767676768,[2]
0.6818181818181817,6.767676767676768,[2]
0.7323232323232323,6.767676767676768,[2]
0.7828282828282829,6.767676767676768,[2]
0.8333333333333335,6.767676767676768,[2]
0.8838383838383836,6.767676767676768,[2]
0.9343434343434343,6.767676767676768,[2]
0.9848484848484849,6.767676767676768,[2]
1.0353535353535355,6.767676767676768,[2]
1.0858585858585856,6.767676767676768,[2]
1.1363636363636362,6.767676767676768,[2]
1.1868686868686869,6.767676767676768,[2]
1.2373737373737375,6.767676767676768,[2]
1.2878787878787876,6.767676767676768,[2]
1.3383838383838382,6.767676767676768,[2]
1.3888888888888888,6.767676767676768,[2]
1.4393939393939394,6.767676767676768,[2]
1.4898989898989896,6.767676767676768,[2]
1.5404040404040407,6.767676767676768,[2]
1.5909090909090908,6.767676767676768,[2]
1.641414141414141,6.767676767676768,[2]
1.691919191919192,6.767676767676768,[2]
1.7424242424242422,6.767676767676768,[2]
1.7929292929292933,6.767676767676768,[2]
1.8434343434343434,6.767676767676768,[2]
1.8939393939393936,6.767676767676768,[2]
1.9444444444444446,6.767676767676768,[2]
1.9949494949494948,6.767676767676768,[2]
2.045454545454545,6.767676767676768,[2]
2.095959595959596,6.767676767676768,[2]
2.146464646464646,6.767676767676768,[2]
2.1969696969696972,6.767676767676768,[2]
2.2474747474747474,6.767676767676768,[2]
2.2979797979797976,6.767676767676768,[2]
2.3484848484848486,6.767676767676768,[2]
2.398989898989899,6.767676767676768,[2]
2.44949494949495,6.767676767676768,[2]
2.5,6.767676767676768,[2]
-2.5,6.969696969696969,[3]
-2.4494949494949494,6.969696969696969,[3]
-2.398989898989899,6.969696969696969,[3]
-2.3484848484848486,6.969696969696969,[3]
-2.297979797979798,6.969696969696969,[3]
-2.2474747474747474,6.969696969696969,[3]
-2.196969696969697,6.969696969696969,[3]
-2.1464646464646466,6.969696969696969,[3]
-2.095959595959596,6.969696969696969,[3]
-2.0454545454545454,6.969696969696969,[3]
-1.9949494949494948,6.969696969696969,[3]
-1.9444444444444444,6.969696969696969,[2]
-1.893939393939394,6.969696969696969,[2]
-1.8434343434343434,6.969696969696969,[2]
-1.7929292929292928,6.969696969696969,[2]
-1.7424242424242424,6.969696969696969,[2]
-1.691919191919192,6.969696969696969,[2]
-1.6414141414141414,6.969696969696969,[2]
-1.5909090909090908,6.969696969696969,[2]
-1.5404040404040404,6.969696969696969,[2]
-1.4898989898989898,6.969696969696969,[2]
-1.4393939393939394,6.969696969696969,[2]
-1.3888888888888888,6.969696969696969,[2]
-1.3383838383838385,6.969696969696969,[2]
-1.2878787878787878,6.969696969696969,[2]
-1.2373737373737375,6.969696969696969,[2]
-1.1868686868686869,6.969696969696969,[2]
-1.1363636363636365,6.969696969696969,[2]
-1.0858585858585859,6.969696969696969,[2]
-1.0353535353535355,6.969696969696969,[2]
-0.9848484848484849,6.969696969696969,[2]
-0.9343434343434345,6.969696969696969,[2]
-0.8838383838383839,6.969696969696969,[2]
-0.8333333333333333,6.969696969696969,[2]
-0.7828282828282829,6.969696969696969,[2]
-0.7323232323232323,6.969696969696969,[2]
-0.6818181818181819,6.969696969696969,[2]
-0.6313131313131313,6.969696969696969,[2]
-0.5808080808080809,6.969696969696969,[2]
-0.5303030303030303,6.969696969696969,[2]
-0.47979797979797967,6.969696969696969,[2]
-0.4292929292929295,6.969696969696969,[2]
-0.3787878787878789,6.969696969696969,[2]
-0.3282828282828283,6.969696969696969,[2]
-0.2777777777777777,6.969696969696969,[2]
-0.22727272727272751,6.969696969696969,[2]
-0.1767676767676769,6.969696969696969,[2]
-0.1262626262626263,6.969696969696969,[2]
-0.07575757575757569,6.969696969696969,[2]
-0.025252525252525082,6.969696969696969,[2]
0.025252525252525082,6.969696969696969,[2]
0.07575757575757569,6.969696969696969,[2]
0.1262626262626263,6.969696969696969,[2]
0.1767676767676769,6.969696969696969,[2]
0.22727272727272707,6.969696969696969,[2]
0.2777777777777777,6.969696969696969,[2]
0.3282828282828283,6.969696969696969,[2]
0.3787878787878789,6.969696969696969,[2]
0.42929292929292906,6.969696969696969,[2]
0.47979797979797967,6.969696969696969,[2]
0.5303030303030303,6.969696969696969,[2]
0.5808080808080809,6.969696969696969,[2]
0.631313131313131,6.969696969696969,[2]
0.6818181818181817,6.969696969696969,[2]
0.7323232323232323,6.969696969696969,[2]
0.7828282828282829,6.969696969696969,[2]
0.8333333333333335,6.969696969696969,[2]
0.8838383838383836,6.969696969696969,[2]
0.9343434343434343,6.969696969696969,[2]
0.9848484848484849,6.969696969696969,[2]
